V_r,I_ub,I_b,I_φ
0.311,-3.1540000000000004,0.0013,-3.1527000000000003
0.312,-3.28,0.0013,-3.2786999999999997
0.313,-3.178,0.0013,-3.1767
0.314,-3.25,0.0013,-3.2487
0.315,-3.214,0.0013,-3.2127
0.316,-2.851,0.0013,-2.8497
0.317,-3.0069999999999997,0.0013,-3.0056999999999996
0.318,-2.572,0.0013,-2.5707
0.319,-2.56,0.0013,-2.5587
0.32,-3.231,0.0013,-3.2297
0.321,-2.95,0.0013,-2.9487
0.322,-3.1830000000000003,0.0013,-3.1817
0.323,-2.3640000000000003,0.0013,-2.3627000000000002
0.324,-2.8970000000000002,0.0013,-2.8957
0.325,-2.741,0.0013,-2.7397
0.326,-2.506,0.0013,-2.5046999999999997
0.327,-2.99,0.0013,-2.9887
0.328,-2.878,0.0013,-2.8767
0.329,-3.0980000000000003,0.0013,-3.0967000000000002
0.33,-3.0869999999999997,0.0013,-3.0856999999999997
0.331,-2.859,0.0013,-2.8577
0.332,-2.297,0.0013,-2.2957
0.333,-2.4010000000000002,0.0013,-2.3997
0.334,-2.342,0.0013,-2.3407
0.335,-2.964,0.0013,-2.9627
0.336,-2.6189999999999998,0.0013,-2.6176999999999997
0.337,-2.913,0.0013,-2.9116999999999997
0.338,-2.928,0.0013,-2.9267
0.339,-2.895,0.0013,-2.8937
0.34,-3.052,0.0013,-3.0507
0.341,-2.151,0.0013,-2.1496999999999997
0.342,-2.71,0.0013,-2.7087
0.343,-2.18,0.0013,-2.1787
0.34400000000000003,-2.247,0.0013,-2.2457
0.34500000000000003,-2.105,0.0013,-2.1037
0.34600000000000003,-2.789,0.0013,-2.7877
0.34700000000000003,-2.275,0.0013,-2.2737
0.34800000000000003,-2.9459999999999997,0.0013,-2.9446999999999997
0.34900000000000003,-2.3049999999999997,0.0013,-2.3036999999999996
0.35000000000000003,-2.872,0.0013,-2.8707
0.35100000000000003,-2.501,0.0013,-2.4997
0.352,-2.13,0.0013,-2.1287
0.353,-2.239,0.0013,-2.2377
0.354,-2.488,0.0013,-2.4867
0.355,-2.634,0.0013,-2.6327
0.356,-2.139,0.0013,-2.1376999999999997
0.357,-2.059,0.0013,-2.0577
0.358,-2.068,0.0013,-2.0667
0.359,-2.3890000000000002,0.0013,-2.3877
0.36,-2.109,0.0013,-2.1077
0.361,-2.546,0.0013,-2.5446999999999997
0.362,-2.146,0.0013,-2.1447
0.363,-2.589,0.0013,-2.5877
0.364,-2.069,0.0013,-2.0677
0.365,-2.198,0.0013,-2.1967
0.366,-2.174,0.0013,-2.1727
0.367,-2.5589999999999997,0.0013,-2.5576999999999996
0.368,-2.473,0.0013,-2.4717
0.369,-2.715,0.0013,-2.7137
0.37,-2.2039999999999997,0.0013,-2.2026999999999997
0.371,-2.4160000000000004,0.0013,-2.4147000000000003
0.372,-2.757,0.0013,-2.7557
0.373,-2.547,0.0013,-2.5457
0.374,-1.977,0.0013,-1.9757
0.375,-2.128,0.0013,-2.1267
0.376,-2.7230000000000003,0.0013,-2.7217000000000002
0.377,-2.306,0.0013,-2.3047
0.378,-2.7039999999999997,0.0013,-2.7026999999999997
0.379,-2.598,0.0013,-2.5967
0.38,-2.13,0.0013,-2.1287
0.381,-2.26,0.0013,-2.2586999999999997
0.382,-1.9009999999999998,0.0013,-1.8996999999999997
0.383,-2.168,0.0013,-2.1667
0.384,-2.6550000000000002,0.0013,-2.6537
0.385,-2.316,0.0013,-2.3146999999999998
0.386,-2.604,0.0013,-2.6027
0.387,-2.185,0.0013,-2.1837
0.388,-2.617,0.0013,-2.6157
0.389,-2.572,0.0013,-2.5707
0.39,-2.581,0.0013,-2.5797
0.391,-2.382,0.0013,-2.3807
0.392,-1.819,0.0013,-1.8176999999999999
0.393,-2.464,0.0013,-2.4627
0.394,-2.2680000000000002,0.0013,-2.2667
0.395,-2.084,0.0013,-2.0827
0.396,-1.811,0.0013,-1.8096999999999999
0.397,-2.342,0.0013,-2.3407
0.398,-2.327,0.0013,-2.3257
0.399,-2.218,0.0013,-2.2167
0.4,-1.965,0.0013,-1.9637
0.401,-2.441,0.0013,-2.4396999999999998
0.402,-1.728,0.0013,-1.7267
0.403,-2.255,0.0013,-2.2537
0.404,-1.7650000000000001,0.0013,-1.7637
0.405,-1.8319999999999999,0.0013,-1.8306999999999998
0.406,-2.3810000000000002,0.0013,-2.3797
0.40700000000000003,-1.7859999999999998,0.0013,-1.7846999999999997
0.40800000000000003,-2.3609999999999998,0.0013,-2.3596999999999997
0.40900000000000003,-2.368,0.0013,-2.3667
0.41000000000000003,-2.165,0.0013,-2.1637
0.41100000000000003,-2.096,0.0013,-2.0947
0.41200000000000003,-1.819,0.0013,-1.8176999999999999
0.41300000000000003,-1.836,0.0013,-1.8347
0.41400000000000003,-1.8780000000000001,0.0013,-1.8767
0.41500000000000004,-1.988,0.0013,-1.9867
0.41600000000000004,-2.301,0.0013,-2.2997
0.417,-1.774,0.0013,-1.7727
0.418,-1.69,0.0013,-1.6886999999999999
0.419,-1.633,0.0013,-1.6317
0.42,-1.612,0.0013,-1.6107
0.421,-2.222,0.0013,-2.2207
0.422,-2.258,0.0013,-2.2567
0.423,-1.9669999999999999,0.0013,-1.9656999999999998
0.424,-1.907,0.0013,-1.9057
0.425,-2.178,0.0013,-2.1767
0.426,-1.521,0.0013,-1.5196999999999998
0.427,-1.9140000000000001,0.0013,-1.9127
0.428,-2.034,0.0013,-2.0326999999999997
0.429,-2.1270000000000002,0.0013,-2.1257
0.43,-1.7289999999999999,0.0013,-1.7276999999999998
0.431,-1.958,0.0013,-1.9566999999999999
0.432,-1.507,0.0013,-1.5056999999999998
0.433,-2.098,0.0013,-2.0967
0.434,-1.9809999999999999,0.0013,-1.9796999999999998
0.435,-1.605,0.0013,-1.6037
0.436,-2.024,0.0013,-2.0227
0.437,-1.789,0.0013,-1.7876999999999998
0.438,-1.446,0.0013,-1.4446999999999999
0.439,-1.386,0.0013,-1.3846999999999998
0.44,-1.998,0.0013,-1.9967
0.441,-1.5190000000000001,0.0013,-1.5177
0.442,-1.352,0.0013,-1.3507
0.443,-1.509,0.0013,-1.5076999999999998
0.444,-1.581,0.0013,-1.5796999999999999
0.445,-1.845,0.0013,-1.8437
0.446,-1.861,0.0013,-1.8597
0.447,-1.934,0.0013,-1.9326999999999999
0.448,-1.84,0.0013,-1.8387
0.449,-1.845,0.0013,-1.8437
0.45,-1.935,0.0013,-1.9337
0.451,-1.293,0.0013,-1.2916999999999998
0.452,-1.4529999999999998,0.0013,-1.4516999999999998
0.453,-1.336,0.0013,-1.3347
0.454,-1.32,0.0013,-1.3187
0.455,-1.8190000000000002,0.0013,-1.8177
0.456,-1.902,0.0013,-1.9006999999999998
0.457,-1.319,0.0013,-1.3176999999999999
0.458,-1.516,0.0013,-1.5147
0.459,-1.851,0.0013,-1.8497
0.46,-1.54,0.0013,-1.5387
0.461,-1.448,0.0013,-1.4466999999999999
0.462,-1.8,0.0013,-1.7987
0.463,-1.433,0.0013,-1.4317
0.464,-1.325,0.0013,-1.3236999999999999
0.465,-1.6380000000000001,0.0013,-1.6367
0.466,-1.293,0.0013,-1.2916999999999998
0.467,-1.202,0.0013,-1.2006999999999999
0.468,-1.4020000000000001,0.0013,-1.4007
0.46900000000000003,-1.7469999999999999,0.0013,-1.7456999999999998
0.47000000000000003,-1.3439999999999999,0.0013,-1.3426999999999998
0.47100000000000003,-1.6909999999999998,0.0013,-1.6896999999999998
0.47200000000000003,-1.3679999999999999,0.0013,-1.3666999999999998
0.47300000000000003,-1.1099999999999999,0.0013,-1.1086999999999998
0.47400000000000003,-1.119,0.0013,-1.1177
0.47500000000000003,-1.138,0.0013,-1.1366999999999998
0.47600000000000003,-1.5750000000000002,0.0013,-1.5737
0.47700000000000004,-1.142,0.0013,-1.1406999999999998
0.47800000000000004,-1.1280000000000001,0.0013,-1.1267
0.47900000000000004,-1.0819999999999999,0.0013,-1.0806999999999998
0.48,-1.513,0.0013,-1.5116999999999998
0.481,-1.151,0.0013,-1.1497
0.482,-1.0579999999999998,0.0013,-1.0566999999999998
0.483,-1.4899999999999998,0.0013,-1.4886999999999997
0.484,-1.4979999999999998,0.0013,-1.4966999999999997
0.485,-1.02,0.0013,-1.0187
0.486,-1.018,0.0013,-1.0167
0.487,-1.428,0.0013,-1.4266999999999999
0.488,-0.982,0.0013,-0.9807
0.489,-0.996,0.0013,-0.9947
0.49,-1.0979999999999999,0.0013,-1.0966999999999998
0.491,-1.0110000000000001,0.0013,-1.0097
0.492,-0.977,0.0013,-0.9757
0.493,-1.5179999999999998,0.0013,-1.5166999999999997
0.494,-1.013,0.0013,-1.0116999999999998
0.495,-1.2269999999999999,0.0013,-1.2256999999999998
0.496,-1.393,0.0013,-1.3917
0.497,-1.413,0.0013,-1.4117
0.498,-0.95,0.0013,-0.9487
0.499,-1.3639999999999999,0.0013,-1.3626999999999998
0.5,-1.359,0.0013,-1.3577
0.501,-1.093,0.0013,-1.0917
0.502,-1.395,0.0013,-1.3937
0.503,-1.417,0.0013,-1.4157
0.504,-1.3199999999999998,0.0013,-1.3186999999999998
0.505,-1.399,0.0013,-1.3977
0.506,-1.303,0.0013,-1.3016999999999999
0.507,-1.0779999999999998,0.0013,-1.0766999999999998
0.508,-1.279,0.0013,-1.2776999999999998
0.509,-0.8200000000000001,0.0013,-0.8187000000000001
0.51,-0.7949999999999999,0.0013,-0.7937
0.511,-1.036,0.0013,-1.0347
0.512,-0.87,0.0013,-0.8687
0.513,-1.282,0.0013,-1.2807
0.514,-1.241,0.0013,-1.2397
0.515,-0.778,0.0013,-0.7767000000000001
0.516,-1.276,0.0013,-1.2747
0.517,-0.9690000000000001,0.0013,-0.9677000000000001
0.518,-0.908,0.0013,-0.9067000000000001
0.519,-1.01,0.0013,-1.0087
0.52,-1.1840000000000002,0.0013,-1.1827
0.521,-1.1920000000000002,0.0013,-1.1907
0.522,-0.9850000000000001,0.0013,-0.9837000000000001
0.523,-0.935,0.0013,-0.9337000000000001
0.524,-0.8049999999999999,0.0013,-0.8037
0.525,-1.1880000000000002,0.0013,-1.1867
0.526,-0.7050000000000001,0.0013,-0.7037000000000001
0.527,-0.999,0.0013,-0.9977
0.528,-0.863,0.0013,-0.8617
0.529,-1.046,0.0013,-1.0447
0.53,-0.795,0.0013,-0.7937000000000001
0.531,-0.639,0.0013,-0.6377
0.532,-0.798,0.0013,-0.7967000000000001
0.533,-0.7310000000000001,0.0013,-0.7297000000000001
0.534,-1.117,0.0013,-1.1157
0.535,-1.069,0.0013,-1.0676999999999999
0.536,-0.649,0.0013,-0.6477
0.537,-1.117,0.0013,-1.1157
0.538,-0.714,0.0013,-0.7127
0.539,-1.0070000000000001,0.0013,-1.0057
0.54,-1.025,0.0013,-1.0236999999999998
0.541,-0.643,0.0013,-0.6417
0.542,-1.0590000000000002,0.0013,-1.0577
0.543,-0.954,0.0013,-0.9527
0.544,-0.657,0.0013,-0.6557000000000001
0.545,-0.7390000000000001,0.0013,-0.7377000000000001
0.546,-0.998,0.0013,-0.9967
0.547,-0.9750000000000001,0.0013,-0.9737000000000001
0.548,-1.0050000000000001,0.0013,-1.0037
0.549,-1.0030000000000001,0.0013,-1.0017
0.55,-0.6030000000000001,0.0013,-0.6017000000000001
0.551,-0.9510000000000001,0.0013,-0.9497000000000001
0.552,-0.548,0.0013,-0.5467000000000001
0.553,-0.68,0.0013,-0.6787000000000001
0.554,-0.9810000000000001,0.0013,-0.9797000000000001
0.555,-0.8560000000000001,0.0013,-0.8547000000000001
0.556,-0.8370000000000001,0.0013,-0.8357000000000001
0.557,-0.744,0.0013,-0.7427
0.558,-0.561,0.0013,-0.5597000000000001
0.559,-0.6100000000000001,0.0013,-0.6087000000000001
0.56,-0.641,0.0013,-0.6397
0.561,-0.6880000000000001,0.0013,-0.6867000000000001
0.562,-0.565,0.0013,-0.5637
0.5630000000000001,-0.9109999999999999,0.0013,-0.9097
0.5640000000000001,-0.5239999999999999,0.0013,-0.5226999999999999
0.5650000000000001,-0.832,0.0013,-0.8307
0.5660000000000001,-0.827,0.0013,-0.8257
0.5670000000000001,-0.477,0.0013,-0.47569999999999996
0.5680000000000001,-0.8659999999999999,0.0013,-0.8646999999999999
0.5690000000000001,-0.44299999999999995,0.0013,-0.4416999999999999
0.5700000000000001,-0.618,0.0013,-0.6167
0.5710000000000001,-0.6469999999999999,0.0013,-0.6456999999999999
0.5720000000000001,-0.836,0.0013,-0.8347
0.5730000000000001,-0.8099999999999999,0.0013,-0.8087
0.5740000000000001,-0.5569999999999999,0.0013,-0.5557
0.5750000000000001,-0.8029999999999999,0.0013,-0.8017
0.5760000000000001,-0.8119999999999999,0.0013,-0.8107
0.577,-0.4059999999999999,0.0013,-0.4046999999999999
0.578,-0.4099999999999999,0.0013,-0.4086999999999999
0.579,-0.73,0.0013,-0.7287
0.58,-0.623,0.0013,-0.6217
0.581,-0.588,0.0013,-0.5867
0.582,-0.37,0.0013,-0.36869999999999997
0.583,-0.6799999999999999,0.0013,-0.6787
0.584,-0.747,0.0013,-0.7457
0.585,-0.49799999999999994,0.0013,-0.4966999999999999
0.586,-0.363,0.0013,-0.36169999999999997
0.587,-0.38099999999999995,0.0013,-0.3796999999999999
0.588,-0.43599999999999994,0.0013,-0.4346999999999999
0.589,-0.721,0.0013,-0.7197
0.59,-0.42799999999999994,0.0013,-0.4266999999999999
0.591,-0.633,0.0013,-0.6317
0.592,-0.644,0.0013,-0.6427
